X	Layer 1: FBH Pressure
0	230
2,2519140585174	229,924936210114
4,69870529517633	229,843376515333
7,34037370997584	229,755320915659
10,1769193029169	229,66076941109
13,2083420739985	229,559722001628
16,4346420232207	229,452178687271
19,8558191505845	229,338139468021
23,4718734560888	229,217604343876
27,2828049397337	229,090573314838
31,2886136015201	228,957046380905
35,4892994414471	228,817023542078
39,8848624595157	228,670504798358
44,4753026557248	228,517490149743
49,2606200300745	228,357979596235
54,2408145825657	228,191973137832
59,4158863131976	228,019470774535
64,7858352219709	227,840472506345
70,3506613088849	227,65497833326
76,1103645739394	227,462988255281
82,0649450171354	227,264502272408
88,2144026384721	227,059520384642
94,5587374379502	226,848042591981
101,097949415569	226,630068894426
107,832038571328	226,405599291977
114,761004905229	226,174633784634
121,884848417271	225,937172372397
129,203569107454	225,693215055267
136,717166975777	225,442761833242
144,425642022241	225,185812706323
152,328994246847	224,92236767451
160,427223649593	224,652426737803
168,720330230481	224,375989896202
177,208313989509	224,093057149707
185,891174926678	223,803628498318
194,768913041989	223,507703942035
203,84152833544	223,205283480858
213,109020807031	222,896367114787
222,571390456765	222,580954843822
232,228637284638	222,259046667963
242,080761290654	221,93064258721
252,127762474809	221,595742601562
262,369640837107	221,254346711021
272,806396377544	220,906454915586
283,438029096123	220,552067215257
294,264538992842	220,191183610034
305,285926067703	219,823804099917
316,502190320705	219,449847547539
327,913331751848	219,06911220971
339,51935036113	218,68157355259
351,320246148556	218,287214806441
363,316019114122	217,886018784335
375,506669257827	217,477967873802
387,892196579676	217,063044028187
400,472601079663	216,641228757701
413,247882757792	216,212503120154
426,218041614062	215,77684771137
439,383077648473	215,334242655255
452,742990861025	214,884667593516
466,29778125172	214,428101675013
480,047448820553	213,964523544733
493,991993567528	213,493911332364
508,131415492645	213,01624264046
522,465714595901	212,53149453218
536,994890877299	212,039643518576
551,718944336839	211,540665545423
566,637874974518	211,034535979559
581,751682790338	210,521229594727
597,0603677843	210,000720556886
612,563929956404	209,472982408982
628,262369306647	208,937988055135
644,155685835032	208,395709744244
660,243879541558	207,846119052956
676,526950426224	207,289186867992
693,004898489032	206,724883367791
709,677723729979	206,153178003441
726,545426149067	205,574039478867
743,6080057463	204,987435730246
760,865462521669	204,393333904595
778,317796475182	203,791700337523
795,965007606835	203,182500530072
813,80709591663	202,565699124639
831,844061404565	201,941259879897
850,075904070639	201,309145644704
868,502623914858	200,669318330916
887,124220937218	200,021738885076
905,940695137717	199,366367258903
924,952046516354	198,703162378531
944,158275073137	198,032082112426
963,559380808057	197,353083237925
983,155363721121	196,666121406308
1002,94622381232	195,971151106332
1022,93196108167	195,268125626155
1043,11257552915	194,556997013543
1063,48806715478	193,837716034285
1084,05843595855	193,1102321287
1104,82368194046	192,374493366145
1125,78380510051	191,630446397401
1146,9388054387	190,878036404817
1168,28868295503	190,117207050085
1189,8334376495	189,347900419514
1211,57306952211	188,570056966632
1233,50757857287	187,783615451996
1255,63696480176	186,988512879995
1277,9612282088	186,184684432507
1300,48036879398	185,372063399181
1323,19438655729	184,550581104152
1346,10328149875	183,720166828965
1369,20705361835	182,880747731452
1392,50570291609	182,03224876031
1415,99922939197	181,174592565103
1439,687633046	180,307699401369
1463,57091387816	179,431487030524
1487,64907188847	178,545870614191
1511,92210707691	177,65076260258
1536,3900194435	176,746072616509
1561,05280898823	175,831707322602
1585,9104757111	174,907570301195
1610,9630196121	173,973561906401
1636,21044069125	173,029579117783
1661,65273894855	172,075515382981
1687,28991438398	171,111260450637
