X	Layer 1: FBH Pressure
0	250
2,92282891052503	249,916490538124
6,09859493830552	249,825754295894
9,52729808334484	249,727791273309
13,2089383456396	249,622601470369
17,1435157251921	249,510184887075
21,3310302220012	249,390541523426
25,7714818360669	249,263671379422
30,4648705673902	249,129574455064
35,4111964159702	248,988250750351
40,6104593818067	248,839700265283
46,062659464901	248,683922999861
51,7677966652518	248,520918954084
57,7258709828592	248,350688127953
63,9368824177232	248,173230521467
70,4008309698449	247,988546134626
77,1177166392232	247,796634967431
84,0875394258592	247,597497019881
91,3102993297507	247,391132291976
98,785996350901	247,177540783717
106,514630489307	246,956722495103
114,49620174497	246,728677426135
122,730710117889	246,493405576811
131,218155608067	246,250906947134
139,9585382155	246,001181537101
148,951857940191	245,744229346714
158,198114782139	245,480050375972
167,697308741344	245,208644624876
177,449439817806	244,930012093425
187,454508011524	244,64415278162
197,712513322499	244,351066689459
208,223455750732	244,050753816944
218,987335296221	243,743214164075
230,004151958967	243,428447730851
241,27390573897	243,106454517272
252,79659663623	242,777234523338
264,572224650747	242,44078774905
276,600789782522	242,097114194408
288,882292031551	241,74621385941
301,41673139784	241,388086744058
314,204107881384	241,022732848352
327,244421482186	240,650152172291
340,537672200245	240,270344715875
354,08386003556	239,883310479104
367,882984988133	239,489049461979
381,935047057962	239,087561664499
396,240046245048	238,678847086665
410,797982549392	238,262905728476
425,608855970992	237,839737589932
440,672666509849	237,409342671034
455,989414165963	236,971720971781
471,559098939333	236,526872492173
487,381720829962	236,074797232211
503,457279837846	235,615495191894
519,785775962988	235,148966371222
536,367209205387	234,675210770196
553,201579565042	234,194228388815
570,288887041955	233,70601922708
587,629131636124	233,21058328499
605,22231334755	232,707920562545
623,068432176234	232,198031059746
641,167488122174	231,680914776592
659,519481185371	231,156571713083
678,124411365825	230,62500186922
696,982278663536	230,086205245002
716,093083078504	229,54018184043
735,45682461073	228,986931655502
755,07350326021	228,426454690221
774,943119026949	227,858750944584
795,065671910946	227,283820418593
815,441161912197	226,701663112248
836,069589030707	226,112279025547
856,950953266474	225,515668158492
878,085254619497	224,911830511083
899,472493089777	224,300766083318
921,112668677314	223,682474875199
943,005781382109	223,056956886726
965,151831204159	222,424212117898
987,550818143467	221,784240568715
1010,20274220003	221,137042239178
1033,10760337386	220,482617129285
1056,26540166493	219,820965239039
1079,67613707327	219,152086568437
1103,33980959886	218,475981117481
1127,25641924171	217,792648886171
1151,42596600182	217,102089874506
1175,84844987918	216,404304082486
1200,5238708738	215,699291510111
1225,45222898568	214,987052157382
1250,63352421481	214,267586024298
1276,0677565612	213,54089311086
1301,75492602485	212,806973417067
1327,69503260576	212,065826942919
1353,88807630392	211,317453688417
1380,33405711934	210,56185365356
1407,03297505201	209,799026838348
1433,98483010195	209,028973242782
1461,18962226914	208,251692866861
1488,64735155358	207,467185710585
1516,35801795529	206,675451773955
1544,32162147425	205,876421125495
1572,53816211046	205,068205529581
1601,00763986394	204,249881195613
1629,73005473467	203,421340384697
1658,70540672266	202,582472447272
1687,9336958279	201,733163720662
1717,4149220504	200,873297421776
1747,14908539016	200,00275353467
1777,13618584718	199,121408692676
1807,37622342145	198,229136054775
1837,86919811298	197,32580517585
1868,61510992177	196,411281870478
1899,61395884781	195,48542806983
1930,86574489111	194,548101671275
1962,37046805167	193,599156380215
1994,12812832948	192,638441543657
2026,13872572456	191,665801974998
2058,40226023689	190,681077769432
2090,91873186647	189,684104109382
2123,68814061331	188,67471105927
2156,71048647741	187,652723348908
2189,98576945877	186,617960144741
2223,51398955738	185,57023480808
2257,29514677325	184,50935463942
2291,32924110638	183,435120607855
2325,61627255676	182,347327064497
2360,1562411244	181,245761438747
2394,9491468093	180,130203916128
2429,99498961145	179,000427096309
2465,29376953086	177,856195629792
2500,84548656753	176,697265831621
2536,65014072146	175,52338527031
2572,70773199264	174,334292330003
2609,01826038108	173,129715743721
2645,58172588677	171,909374095306
2682,39812850973	170,67297528746
2719,46746824994	169,420215973017
2756,7897451074	168,150780946274
2794,36495908213	166,864342490902
2832,19311017411	165,560559680588
2870,27419838335	164,239077628121
2908,60822370984	162,899526678225
2947,19518615359	161,541521538857
2986,0350857146	160,164660345151
3025,12792239286	158,768523649493
3064,47369618839	157,352673330452
3104,07240710117	155,916651412456
3143,9240551312	154,459978787088
3184,02864027849	152,982153825782
3224,38616254304	151,482650872405
3264,99662192485	149,960918602738
3305,86001842392	148,416378236173
3346,97635204024	146,848421582996
3388,34562277381	145,256408908356
3429,96783062465	143,639666591401
3471,84297559274	141,997484554993
3513,97105767809	140,329113437877
3556,35207688069	138,633761476955
3598,98603320056	136,910591062456
3641,87292663767	135,158714922956
3685,01275719205	133,377191890357
3728,40552486368	131,565022186796
3772,05122965257	129,721142165683
3815,94987155872	127,844418427427
3860,10145058212	125,933641216344
3904,50596672279	123,987516988241
3949,1634199807	122,00466001748
3994,07381035588	119,983582887073
4039,23713784831	117,922685674266
4084,653402458	115,820243605654
4130,32260418494	113,674392908076
4176,24474302915	111,483114521647
4222,41981899061	109,244215265764
4268,84783206932	106,955305952952
4315,5287822653	104,613775822481
4362,46266957852	102,216762506818
4409,64949400901	99,7611165369388
4457,08925555676	97,2433591197924
4504,78195422176	94,659631558414
4552,72759000401	92,0056341967531
4600,92616290353	89,2765521057164
4649,3776729203	86,4669638075339
4698,08212005433	83,570728046747
4747,03950430562	80,5808417799997
4796,24982567416	77,4892598939698
4845,71308415996	74,2866632220582
4895,42927976301	70,9621554751113
4945,39841248333	67,5028604724518
4995,6204823209	63,8933763538167
5046,09548927572	60,1150192660999
5096,82343334781	56,144747761992
5147,80431453715	51,9535857252148
5199,03813284375	47,5042242713041
5250,5248882676	42,747210193497
5302,26458080871	37,6145451482895
5354,25721046708	32,0081519695916
5406,50277724271	25,7770470900331
5459,00128113559	18,665768842319
